1633	2012	09	18	09	view	5	44	1
1597	2012	09	18	08	view	3	44	1
1515	2012	09	18	10	view	1	44	1
1493	2012	09	18	08	view	2	33	1
1477	2012	09	18	08	index	5	44	1
1468	2012	09	18	01	index	5	44	1
1422	2012	09	18	09	index	5	44	1
1396	2012	09	18	00	search	5	44	1
1367	2012	09	18	09	view	2	33	1
1337	2012	09	18	05	index	1	44	1
1323	2012	09	18	08	view	1	31	1
1316	2012	09	18	00	view	1	31	1
1311	2012	09	18	10	search	2	44	1
1310	2012	09	18	07	view	1	44	1
1298	2012	09	18	10	view	1	11	1
1272	2012	09	18	04	index	1	44	1
1254	2012	09	18	01	search	2	44	1
1229	2012	09	18	09	search	2	44	1
1198	2012	09	18	02	view	2	44	1
1173	2012	09	18	07	view	1	61	1
1165	2012	09	18	02	view	5	44	1
1125	2012	09	18	08	search	2	44	1
1098	2012	09	18	07	view	5	44	1
1092	2012	09	18	10	search	5	44	1
1092	2012	09	18	00	view	1	11	1
1078	2012	09	18	04	view	3	44	1
1071	2012	09	18	07	search	2	44	1
1056	2012	09	18	10	view	2	33	1
1027	2012	09	18	00	view	2	33	1
1017	2012	09	18	01	view	1	45	1
994	2012	09	18	01	search	5	44	1
992	2012	09	18	06	view	2	44	1
951	2012	09	18	07	index	5	44	1
948	2012	09	18	08	search	5	44	1
903	2012	09	18	09	search	5	44	1
895	2012	09	18	00	index	1	44	2
875	2012	09	18	01	view	1	44	1
862	2012	09	18	00	index	1	11	1
848	2012	09	18	00	catelist	5	44	1
841	2012	09	18	10	index	1	32	1
821	2012	09	18	06	index	1	11	1
812	2012	09	18	02	index	5	44	1
798	2012	09	18	10	index	1	11	1
796	2012	09	18	01	view	2	44	2
792	2012	09	18	09	index	1	32	1
771	2012	09	18	10	index	1	12	1
760	2012	09	18	07	view	1	31	1
747	2012	09	18	01	view	1	31	1
741	2012	09	18	03	view	2	44	1
720	2012	09	18	06	view	5	44	1
716	2012	09	18	10	view	5	32	1
711	2012	09	18	05	view	2	44	1
710	2012	09	18	06	view	1	61	1
709	2012	09	18	08	index	1	11	1
707	2012	09	18	02	index	1	11	2
701	2012	09	18	00	index	1	12	1
696	2012	09	18	01	index	1	11	1
693	2012	09	18	02	view	2	44	2
693	2012	09	18	02	catelist	1	11	2
693	2012	09	18	01	view	1	44	2
691	2012	09	18	09	view	1	44	1
680	2012	09	18	09	index	1	11	1
671	2012	09	18	02	search	2	44	1
670	2012	09	18	00	index	1	37	1
669	2012	09	18	01	index	1	32	1
666	2012	09	18	07	view	2	31	1
666	2012	09	18	01	index	1	11	2
658	2012	09	18	02	index	1	11	1
656	2012	09	18	03	view	5	44	1
653	2012	09	18	05	view	2	44	2
652	2012	09	18	01	catelist	1	11	2
646	2012	09	18	00	index	1	32	1
643	2012	09	18	08	index	1	32	1
627	2012	09	18	02	view	1	44	2
625	2012	09	18	05	index	1	11	2
622	2012	09	18	00	index	1	33	1
613	2012	09	18	03	view	1	44	2
610	2012	09	18	10	index	1	33	1
605	2012	09	18	03	index	1	11	2
604	2012	09	18	03	catelist	1	11	2
601	2012	09	18	00	view	1	44	2
600	2012	09	18	04	view	2	31	1
591	2012	09	18	06	view	1	42	1
589	2012	09	18	06	search	2	44	1
589	2012	09	18	05	catelist	1	11	2
588	2012	09	18	06	index	1	11	2
588	2012	09	18	01	view	4	93	1
587	2012	09	18	02	search	5	44	1
584	2012	09	18	04	view	1	44	2
582	2012	09	18	07	index	1	11	1
578	2012	09	18	09	view	2	44	2
578	2012	09	18	06	index	5	44	1
577	2012	09	18	10	view	5	11	1
569	2012	09	18	00	index	4	44	1
565	2012	09	18	00	view	3	44	2
560	2012	09	18	10	index	5	32	1
559	2012	09	18	06	view	1	44	2
558	2012	09	18	04	index	1	11	2
554	2012	09	18	09	index	1	12	1
552	2012	09	18	08	index	1	12	1
549	2012	09	18	04	view	2	44	1
548	2012	09	18	00	search	3	44	1
547	2012	09	18	04	catelist	1	11	2
543	2012	09	18	10	index	1	37	1
543	2012	09	18	04	view	2	44	2
542	2012	09	18	05	view	1	44	2
540	2012	09	18	09	view	3	44	1
538	2012	09	18	03	index	5	44	1
536	2012	09	18	06	catelist	1	11	2
536	2012	09	18	04	view	5	44	1
532	2012	09	18	10	view	1	44	2
531	2012	09	18	10	catelist	5	44	1
530	2012	09	18	09	view	5	11	1
528	2012	09	18	10	view	2	44	2
521	2012	09	18	09	view	1	44	2
520	2012	09	18	07	index	1	32	1
517	2012	09	18	07	view	2	44	2
509	2012	09	18	07	catelist	1	11	2
509	2012	09	18	02	view	1	31	1
508	2012	09	18	08	index	1	44	2
504	2012	09	18	08	index	1	37	1
503	2012	09	18	10	index	1	13	1
501	2012	09	18	00	index	1	11	2
500	2012	09	18	06	view	3	44	2
500	2012	09	18	00	index	1	35	1
499	2012	09	18	10	index	5	11	1
498	2012	09	18	08	view	1	44	2
496	2012	09	18	10	index	5	37	1
496	2012	09	18	08	view	2	44	2
496	2012	09	18	07	index	1	11	2
494	2012	09	18	07	index	1	37	1
492	2012	09	18	07	view	1	44	2
491	2012	09	18	08	view	1	44	1
480	2012	09	18	02	index	1	10	2
479	2012	09	18	01	index	1	10	2
478	2012	09	18	10	index	1	11	2
478	2012	09	18	09	index	1	44	2
476	2012	09	18	00	index	1	61	1
474	2012	09	18	00	search	4	44	1
473	2012	09	18	08	index	1	11	2
472	2012	09	18	06	view	2	44	2
469	2012	09	18	10	view	5	37	1
467	2012	09	18	08	view	5	32	1
466	2012	09	18	08	catelist	1	11	2
465	2012	09	18	00	view	5	32	1
464	2012	09	18	05	view	1	33	1
463	2012	09	18	01	catelist	5	44	1
462	2012	09	18	09	view	5	32	1
462	2012	09	18	06	index	1	32	1
460	2012	09	18	09	index	1	37	1
457	2012	09	18	01	view	1	65	1
456	2012	09	18	00	view	5	11	1
455	2012	09	18	07	index	1	44	2
453	2012	09	18	03	view	2	31	1
452	2012	09	18	09	view	5	37	1
450	2012	09	18	09	index	1	11	2
450	2012	09	18	03	index	1	10	2
449	2012	09	18	00	index	1	10	2
445	2012	09	18	09	catelist	5	44	1
443	2012	09	18	08	index	1	33	1
443	2012	09	18	00	view	5	51	1
443	2012	09	18	00	index	1	13	1
441	2012	09	18	08	catelist	5	44	1
441	2012	09	18	05	index	1	10	2
439	2012	09	18	04	index	1	10	2
438	2012	09	18	10	catelist	1	11	2
438	2012	09	18	07	index	1	12	1
438	2012	09	18	05	view	3	44	2
437	2012	09	18	05	view	1	51	1
437	2012	09	18	00	catelist	1	11	2
436	2012	09	18	10	view	5	13	1
436	2012	09	18	07	index	1	10	2
434	2012	09	18	03	view	1	44	1
434	2012	09	18	03	search	2	44	1
433	2012	09	18	04	view	3	44	2
431	2012	09	18	01	view	1	12	1
430	2012	09	18	08	index	1	13	1
430	2012	09	18	02	view	3	44	2
430	2012	09	18	01	view	3	44	2
429	2012	09	18	07	view	5	11	1
429	2012	09	18	03	view	3	44	2
428	2012	09	18	08	index	5	32	1
428	2012	09	18	08	index	1	10	2
427	2012	09	18	10	index	1	10	2
427	2012	09	18	07	view	3	44	2
427	2012	09	18	00	index	5	33	1
426	2012	09	18	09	index	1	10	2
424	2012	09	18	10	index	5	33	1
424	2012	09	18	09	index	5	32	1
424	2012	09	18	07	search	5	44	1
423	2012	09	18	06	index	1	10	2
422	2012	09	18	09	index	1	33	1
422	2012	09	18	00	index	1	31	1
420	2012	09	18	10	index	1	35	1
418	2012	09	18	05	view	5	44	1
418	2012	09	18	00	index	5	32	1
417	2012	09	18	02	view	4	93	1
414	2012	09	18	07	view	5	32	1
413	2012	09	18	02	view	1	65	1
412	2012	09	18	09	catelist	1	11	2
410	2012	09	18	09	index	1	13	1
409	2012	09	18	00	view	5	33	1
408	2012	09	18	08	view	5	11	1
404	2012	09	18	08	view	1	51	1
404	2012	09	18	03	index	1	11	1
403	2012	09	18	00	index	5	37	1
402	2012	09	18	10	index	1	41	1
400	2012	09	18	09	index	5	37	1
399	2012	09	18	06	view	1	33	1
396	2012	09	18	09	index	5	11	1
395	2012	09	18	09	index	5	33	1
394	2012	09	18	00	index	5	11	1
393	2012	09	18	06	view	1	31	1
392	2012	09	18	06	index	1	37	1
391	2012	09	18	10	index	1	42	1
391	2012	09	18	00	index	5	51	1
390	2012	09	18	10	view	4	44	2
390	2012	09	18	10	view	1	33	1
390	2012	09	18	10	index	1	61	1
390	2012	09	18	00	view	4	44	2
387	2012	09	18	01	index	1	44	2
386	2012	09	18	10	view	5	33	1
382	2012	09	18	08	view	5	37	1
380	2012	09	18	10	index	1	44	2
378	2012	09	18	09	index	1	41	1
378	2012	09	18	03	view	2	44	2
377	2012	09	18	01	search	4	44	1
376	2012	09	18	06	search	5	44	1
375	2012	09	18	10	index	1	51	1
375	2012	09	18	08	view	1	33	1
375	2012	09	18	00	view	5	42	1
374	2012	09	18	04	index	5	44	1
374	2012	09	18	00	view	1	33	1
373	2012	09	18	01	index	1	37	1
367	2012	09	18	00	view	1	65	1
365	2012	09	18	00	view	4	93	1
362	2012	09	18	10	view	5	42	1
362	2012	09	18	08	view	3	44	2
361	2012	09	18	07	index	1	33	1
360	2012	09	18	01	index	4	44	1
358	2012	09	18	10	index	5	42	1
358	2012	09	18	10	index	5	13	1
357	2012	09	18	10	view	5	51	1
357	2012	09	18	05	index	1	11	1
357	2012	09	18	00	view	5	37	1
357	2012	09	18	00	index	5	45	1
356	2012	09	18	01	view	1	61	1
355	2012	09	18	06	view	5	32	1
348	2012	09	18	02	view	4	44	2
347	2012	09	18	10	search	3	44	1
347	2012	09	18	10	index	5	51	1
347	2012	09	18	08	index	5	11	1
347	2012	09	18	07	index	5	37	1
347	2012	09	18	02	view	1	33	1
346	2012	09	18	09	view	5	42	1
346	2012	09	18	00	index	1	51	1
345	2012	09	18	08	index	5	33	1
344	2012	09	18	10	index	1	31	1
343	2012	09	18	09	view	4	44	2
342	2012	09	18	04	index	1	11	1
341	2012	09	18	01	index	1	31	1
338	2012	09	18	03	view	1	31	1
337	2012	09	18	01	view	5	37	1
337	2012	09	18	00	view	5	45	1
336	2012	09	18	09	index	1	42	1
336	2012	09	18	08	view	5	33	1
336	2012	09	18	07	index	5	11	1
336	2012	09	18	07	index	1	13	1
336	2012	09	18	00	index	1	41	1
335	2012	09	18	09	view	5	33	1
335	2012	09	18	01	index	2	11	1
333	2012	09	18	09	index	1	61	1
329	2012	09	18	00	catelist	2	44	1
328	2012	09	18	03	view	4	44	2
327	2012	09	18	07	index	5	32	1
325	2012	09	18	09	view	1	13	1
325	2012	09	18	01	view	5	11	1
324	2012	09	18	10	index	5	35	1
323	2012	09	18	00	view	5	61	1
322	2012	09	18	09	view	5	13	1
322	2012	09	18	08	index	1	61	1
321	2012	09	18	00	view	2	44	2
319	2012	09	18	00	index	5	35	1
318	2012	09	18	08	index	5	13	1
318	2012	09	18	00	view	5	13	1
317	2012	09	18	00	index	1	45	1
316	2012	09	18	01	index	1	33	1
316	2012	09	18	00	view	2	31	1
315	2012	09	18	09	view	1	37	1
315	2012	09	18	09	index	5	13	1
315	2012	09	18	05	search	2	44	1
314	2012	09	18	05	index	5	44	1
313	2012	09	18	03	search	5	44	1
313	2012	09	18	00	index	5	42	1
312	2012	09	18	10	view	2	32	1
311	2012	09	18	08	view	5	13	1
309	2012	09	18	02	index	2	11	1
308	2012	09	18	08	search	3	44	1
307	2012	09	18	09	view	2	31	1
307	2012	09	18	08	index	1	41	1
307	2012	09	18	00	view	5	10	1
306	2012	09	18	10	view	4	32	1
306	2012	09	18	09	index	5	42	1
306	2012	09	18	01	catelist	2	11	1
305	2012	09	18	10	search	5	11	1
305	2012	09	18	09	view	3	44	2
305	2012	09	18	09	search	3	44	1
305	2012	09	18	02	catelist	2	11	1
304	2012	09	18	07	view	5	37	1
303	2012	09	18	07	view	4	44	2
303	2012	09	18	00	view	4	31	1
299	2012	09	18	10	view	1	50	1
298	2012	09	18	09	index	1	51	1
298	2012	09	18	06	index	1	44	2
297	2012	09	18	10	index	5	12	1
297	2012	09	18	10	index	4	44	1
297	2012	09	18	08	index	5	37	1
297	2012	09	18	00	view	5	31	1
296	2012	09	18	00	view	5	35	1
295	2012	09	18	08	index	1	35	1
295	2012	09	18	06	index	1	13	1
295	2012	09	18	04	search	2	44	1
294	2012	09	18	09	index	1	35	1
291	2012	09	18	10	view	5	61	1
290	2012	09	18	08	index	1	31	1
290	2012	09	18	04	view	1	31	1
287	2012	09	18	10	view	5	41	1
287	2012	09	18	10	view	4	31	1
287	2012	09	18	04	view	4	44	2
287	2012	09	18	00	view	5	41	1
285	2012	09	18	10	search	4	44	1
285	2012	09	18	08	index	1	42	1
285	2012	09	18	02	catelist	5	44	1
284	2012	09	18	08	view	5	10	1
284	2012	09	18	06	index	5	32	1
284	2012	09	18	00	index	5	13	1
283	2012	09	18	04	view	1	44	1
282	2012	09	18	00	index	5	10	1
281	2012	09	18	10	view	4	33	1
281	2012	09	18	10	search	5	37	1
280	2012	09	18	10	index	5	41	1
279	2012	09	18	02	index	1	37	1
279	2012	09	18	01	index	1	35	1
279	2012	09	18	00	index	1	42	1
278	2012	09	18	01	view	5	45	1
277	2012	09	18	10	view	5	35	1
277	2012	09	18	06	view	4	44	2
277	2012	09	18	00	search	3	44	2
276	2012	09	18	07	index	1	31	1
275	2012	09	18	09	view	1	33	1
275	2012	09	18	07	view	5	13	1
275	2012	09	18	05	view	3	93	1
275	2012	09	18	02	view	1	61	1
275	2012	09	18	00	view	1	61	1
274	2012	09	18	09	view	5	35	1
274	2012	09	18	06	index	1	12	1
272	2012	09	18	09	view	1	32	1
272	2012	09	18	07	catelist	5	44	1
271	2012	09	18	00	index	5	61	1
270	2012	09	18	10	view	4	12	1
270	2012	09	18	09	index	1	31	1
269	2012	09	18	05	view	2	31	1
268	2012	09	18	08	view	2	32	1
267	2012	09	18	05	view	4	44	2
265	2012	09	18	09	view	1	42	1
264	2012	09	18	09	view	2	32	1
264	2012	09	18	08	view	5	35	1
264	2012	09	18	01	view	5	33	1
262	2012	09	18	10	view	5	45	1
262	2012	09	18	09	index	5	51	1
262	2012	09	18	04	search	5	44	1
262	2012	09	18	03	index	2	11	1
262	2012	09	18	00	view	4	33	1
260	2012	09	18	00	index	5	41	1
259	2012	09	18	06	search	3	44	1
259	2012	09	18	06	index	1	31	1
259	2012	09	18	01	view	3	93	1
259	2012	09	18	00	view	2	32	1
258	2012	09	18	08	index	1	51	1
258	2012	09	18	07	index	5	33	1
257	2012	09	18	01	view	4	31	1
256	2012	09	18	09	index	5	41	1
255	2012	09	18	10	index	5	10	1
255	2012	09	18	09	view	5	41	1
255	2012	09	18	01	view	4	44	2
254	2012	09	18	10	view	5	12	1
254	2012	09	18	02	index	1	32	1
253	2012	09	18	00	view	2	37	1
252	2012	09	18	10	view	5	10	1
252	2012	09	18	10	search	5	32	1
252	2012	09	18	10	index	5	43	1
252	2012	09	18	09	view	4	31	1
251	2012	09	18	10	view	5	31	1
250	2012	09	18	09	view	5	10	1
250	2012	09	18	00	view	4	12	1
249	2012	09	18	10	index	5	31	1
249	2012	09	18	00	index	5	31	1
248	2012	09	18	07	view	5	41	1
248	2012	09	18	06	catelist	2	11	1
248	2012	09	18	05	view	1	31	1
248	2012	09	18	01	index	1	12	1
247	2012	09	18	10	index	5	61	1
247	2012	09	18	06	index	2	11	1
246	2012	09	18	10	view	1	61	1
246	2012	09	18	09	index	1	45	1
246	2012	09	18	07	view	5	31	1
246	2012	09	18	05	index	1	32	1
246	2012	09	18	02	index	1	33	1
245	2012	09	18	09	index	5	35	1
243	2012	09	18	06	index	1	33	1
240	2012	09	18	05	catelist	2	11	1
239	2012	09	18	01	view	5	61	1
238	2012	09	18	10	view	5	43	1
238	2012	09	18	10	view	2	37	1
238	2012	09	18	08	view	5	41	1
238	2012	09	18	01	view	2	31	1
238	2012	09	18	00	view	5	65	1
237	2012	09	18	08	view	4	44	2
236	2012	09	18	01	view	5	51	1
236	2012	09	18	01	search	3	44	1
234	2012	09	18	09	view	5	34	1
234	2012	09	18	07	index	5	13	1
233	2012	09	18	10	view	2	35	1
232	2012	09	18	01	index	5	32	1
231	2012	09	18	07	search	3	44	1
231	2012	09	18	01	search	2	11	1
230	2012	09	18	08	view	2	37	1
230	2012	09	18	04	catelist	2	11	1
230	2012	09	18	02	index	1	44	2
229	2012	09	18	10	index	1	43	1
229	2012	09	18	07	index	1	41	1
229	2012	09	18	04	index	2	11	1
229	2012	09	18	00	search	5	32	1
228	2012	09	18	08	view	2	31	1
228	2012	09	18	01	view	5	32	1
226	2012	09	18	08	index	5	12	1
226	2012	09	18	06	index	5	37	1
225	2012	09	18	10	view	5	34	1
225	2012	09	18	09	view	4	12	1
225	2012	09	18	05	search	5	44	1
225	2012	09	18	03	index	1	32	1
224	2012	09	18	10	view	3	44	2
224	2012	09	18	01	index	5	37	1
223	2012	09	18	10	index	1	45	1
223	2012	09	18	09	view	4	33	1
223	2012	09	18	09	index	5	12	1
223	2012	09	18	05	index	2	11	1
223	2012	09	18	02	view	5	11	1
222	2012	09	18	10	view	4	61	1
222	2012	09	18	10	view	1	36	1
222	2012	09	18	08	index	1	43	1
222	2012	09	18	07	catelist	2	11	1
221	2012	09	18	10	view	4	37	1
221	2012	09	18	08	index	5	42	1
221	2012	09	18	02	search	4	44	1
221	2012	09	18	01	index	5	51	1
220	2012	09	18	09	search	5	11	1
220	2012	09	18	09	index	4	44	1
220	2012	09	18	07	view	4	31	1
220	2012	09	18	04	view	1	33	1
220	2012	09	18	02	view	1	44	1
219	2012	09	18	10	view	2	12	1
218	2012	09	18	06	index	5	33	1
217	2012	09	18	09	view	5	61	1
217	2012	09	18	01	index	5	33	1
217	2012	09	18	00	view	2	35	1
215	2012	09	18	10	view	2	13	1
215	2012	09	18	10	search	5	13	1
215	2012	09	18	08	catelist	2	11	1
215	2012	09	18	02	index	1	35	1
215	2012	09	18	00	view	5	43	1
215	2012	09	18	00	search	5	35	1
214	2012	09	18	08	index	5	41	1
214	2012	09	18	07	view	5	33	1
213	2012	09	18	08	view	1	32	1
213	2012	09	18	08	index	1	45	1
211	2012	09	18	10	index	5	34	1
211	2012	09	18	09	view	4	32	1
211	2012	09	18	09	index	5	10	1
211	2012	09	18	08	search	5	11	1
211	2012	09	18	08	index	5	35	1
211	2012	09	18	05	index	1	31	1
210	2012	09	18	09	view	5	51	1
210	2012	09	18	02	view	5	33	1
209	2012	09	18	09	index	5	31	1
209	2012	09	18	06	view	4	31	1
208	2012	09	18	10	catelist	2	44	1
208	2012	09	18	06	view	5	37	1
207	2012	09	18	05	index	1	44	2
207	2012	09	18	03	catelist	2	11	1
206	2012	09	18	02	index	4	44	1
206	2012	09	18	01	index	1	61	1
204	2012	09	18	06	view	5	13	1
204	2012	09	18	03	index	2	33	1
203	2012	09	18	10	view	1	37	1
203	2012	09	18	10	index	5	21	1
203	2012	09	18	09	view	1	61	1
203	2012	09	18	07	view	5	10	1
202	2012	09	18	08	view	5	42	1
202	2012	09	18	08	search	3	44	2
202	2012	09	18	07	view	3	93	1
201	2012	09	18	10	view	1	32	1
201	2012	09	18	09	view	2	37	1
201	2012	09	18	02	search	3	44	1
201	2012	09	18	01	index	1	42	1
200	2012	09	18	07	index	5	12	1
199	2012	09	18	07	index	1	51	1
198	2012	09	18	10	index	5	45	1
198	2012	09	18	07	view	5	12	1
198	2012	09	18	07	index	1	42	1
198	2012	09	18	00	view	3	33	1
197	2012	09	18	05	view	5	32	1
197	2012	09	18	00	search	5	10	1
197	2012	09	18	00	index	5	12	1
197	2012	09	18	00	catelist	2	11	1
196	2012	09	18	08	view	4	91	1
196	2012	09	18	08	view	4	32	1
196	2012	09	18	08	view	1	13	1
196	2012	09	18	02	view	1	32	1
195	2012	09	18	06	view	5	11	1
195	2012	09	18	00	view	4	61	1
195	2012	09	18	00	search	2	11	1
194	2012	09	18	08	index	5	61	1
194	2012	09	18	00	index	5	43	1
193	2012	09	18	10	index	1	36	1
193	2012	09	18	08	view	4	12	1
193	2012	09	18	04	index	1	44	2
193	2012	09	18	01	catelist	2	44	1
193	2012	09	18	00	view	2	12	1
192	2012	09	18	09	view	5	31	1
192	2012	09	18	09	view	5	12	1
192	2012	09	18	09	catelist	2	44	1
192	2012	09	18	07	index	2	11	1
192	2012	09	18	01	view	1	32	1
192	2012	09	18	00	search	5	37	1
191	2012	09	18	10	index	1	53	1
191	2012	09	18	10	index	1	21	1
191	2012	09	18	09	index	5	61	1
191	2012	09	18	01	view	5	65	1
191	2012	09	18	00	view	5	53	1
190	2012	09	18	10	view	1	51	1
190	2012	09	18	10	catelist	2	11	1
190	2012	09	18	08	view	5	61	1
190	2012	09	18	07	view	5	51	1
190	2012	09	18	07	search	3	44	2
190	2012	09	18	00	view	5	12	1
189	2012	09	18	08	search	2	11	1
189	2012	09	18	03	index	1	37	1
188	2012	09	18	07	view	1	33	1
188	2012	09	18	07	search	2	11	1
188	2012	09	18	01	view	5	43	1
187	2012	09	18	06	index	1	42	1
187	2012	09	18	00	view	1	51	1
186	2012	09	18	10	index	5	14	1
186	2012	09	18	09	view	4	37	1
185	2012	09	18	09	index	1	21	1
185	2012	09	18	08	index	5	10	1
185	2012	09	18	07	view	5	35	1
185	2012	09	18	04	index	1	33	1
185	2012	09	18	04	index	1	32	1
185	2012	09	18	01	view	2	32	1
185	2012	09	18	00	view	4	32	1
184	2012	09	18	08	view	5	51	1
184	2012	09	18	08	index	4	44	1
184	2012	09	18	02	view	5	45	1
184	2012	09	18	00	index	1	65	1
184	2012	09	18	00	index	1	50	1
183	2012	09	18	10	view	1	43	1
183	2012	09	18	07	index	1	35	1
183	2012	09	18	00	search	5	51	1
183	2012	09	18	00	search	2	37	1
182	2012	09	18	00	index	5	65	1
181	2012	09	18	10	search	5	10	1
181	2012	09	18	09	search	5	37	1
181	2012	09	18	00	view	4	91	1
181	2012	09	18	00	view	2	13	1
180	2012	09	18	10	view	1	63	1
180	2012	09	18	08	index	2	11	1
179	2012	09	18	09	search	4	44	1
179	2012	09	18	08	view	5	12	1
179	2012	09	18	08	index	5	51	1
179	2012	09	18	02	view	5	32	1
179	2012	09	18	02	index	5	33	1
179	2012	09	18	01	index	1	45	1
178	2012	09	18	07	view	4	37	1
178	2012	09	18	03	view	1	35	1
177	2012	09	18	07	index	5	42	1
177	2012	09	18	02	index	1	12	1
177	2012	09	18	00	search	5	13	1
176	2012	09	18	08	view	1	61	1
176	2012	09	18	08	catelist	2	44	1
176	2012	09	18	04	view	1	21	1
175	2012	09	18	08	view	4	33	1
175	2012	09	18	08	view	4	31	1
175	2012	09	18	08	index	5	31	1
175	2012	09	18	01	search	2	33	1
175	2012	09	18	00	search	5	11	1
174	2012	09	18	10	search	2	32	1
174	2012	09	18	07	index	1	61	1
174	2012	09	18	03	index	1	31	1
173	2012	09	18	09	view	5	43	1
173	2012	09	18	09	view	4	13	1
173	2012	09	18	09	search	5	32	1
172	2012	09	18	10	search	5	42	1
172	2012	09	18	09	view	5	45	1
172	2012	09	18	09	index	5	45	1
172	2012	09	18	06	search	2	11	1
172	2012	09	18	05	view	4	91	1
